Ticker,CreatedDate,Stock_Price,Quantity,Invested_Value,ESGScore,Climate,Country,Company,Latitude
CNLHN,12/16/2022,36,10000,360000,0.361111111,Fossil,United States,The Connecticut Light & Power Co,21.3099
CNLHN,1/27/2023,37.75,10000,377500,0.361111111,Fossil,United States,The Connecticut Light & Power Co,21.3099
CNLHN,2/8/2023,37.5,10000,375000,0.361111111,Fossil,United States,The Connecticut Light & Power Co,21.3099
CNLHN,3/9/2023,36.5,10000,365000,0.361111111,Fossil,United States,The Connecticut Light & Power Co,21.3099
PPCCF,4/14/2020,0.99000001,10000,9900.000095,0.396825397,GenderEquality,China,PICC Property and Casualty Co Ltd,22.542883
PPCCF,5/19/2020,0.899999976,10000,8999.999762,0.396825397,GenderEquality,China,PICC Property and Casualty Co Ltd,22.542883
PPCCF,6/10/2020,0.824999988,10000,8249.999881,0.396825397,GenderEquality,China,PICC Property and Casualty Co Ltd,22.542883
PPCCF,7/16/2020,0.800000012,10000,8000.000119,0.396825397,GenderEquality,China,PICC Property and Casualty Co Ltd,22.542883
PPCCF,8/11/2020,0.800000012,10000,8000.000119,0.396825397,GenderEquality,China,PICC Property and Casualty Co Ltd,22.542883
PPCCF,9/28/2020,0.726599991,10000,7265.999913,0.396825397,GenderEquality,China,PICC Property and Casualty Co Ltd,22.542883
PPCCF,11/11/2020,0.717400014,10000,7174.000144,0.396825397,GenderEquality,China,PICC Property and Casualty Co Ltd,22.542883
PPCCF,1/21/2021,0.850000024,10000,8500.000238,0.396825397,GenderEquality,China,PICC Property and Casualty Co Ltd,22.542883
PPCCF,3/3/2021,0.727699995,10000,7276.99995,0.396825397,GenderEquality,China,PICC Property and Casualty Co Ltd,22.542883
PPCCF,4/1/2021,0.876999974,10000,8769.999743,0.396825397,GenderEquality,China,PICC Property and Casualty Co Ltd,22.542883
PPCCF,5/3/2021,0.899699986,10000,8996.99986,0.396825397,GenderEquality,China,PICC Property and Casualty Co Ltd,22.542883
PPCCF,7/15/2021,0.879999995,10000,8799.999952,0.396825397,GenderEquality,China,PICC Property and Casualty Co Ltd,22.542883
PPCCF,8/9/2021,0.814999998,10000,8149.999976,0.396825397,GenderEquality,China,PICC Property and Casualty Co Ltd,22.542883
PPCCF,9/2/2021,0.881600022,10000,8816.000223,0.396825397,GenderEquality,China,PICC Property and Casualty Co Ltd,22.542883
PPCCF,10/19/2021,0.881600022,10000,8816.000223,0.396825397,GenderEquality,China,PICC Property and Casualty Co Ltd,22.542883
PPCCF,12/14/2021,0.868399978,10000,8683.999777,0.396825397,GenderEquality,China,PICC Property and Casualty Co Ltd,22.542883
PPCCF,1/25/2022,0.915099978,10000,9150.999784,0.396825397,GenderEquality,China,PICC Property and Casualty Co Ltd,22.542883
PPCCF,2/16/2022,0.9648,10000,9648.000002,0.396825397,GenderEquality,China,PICC Property and Casualty Co Ltd,22.542883
PPCCF,3/16/2022,0.9648,10000,9648.000002,0.396825397,GenderEquality,China,PICC Property and Casualty Co Ltd,22.542883
PPCCF,4/11/2022,0.957599998,10000,9575.999975,0.396825397,GenderEquality,China,PICC Property and Casualty Co Ltd,22.542883
PPCCF,7/15/2022,1.054999948,10000,10549.99948,0.396825397,GenderEquality,China,PICC Property and Casualty Co Ltd,22.542883
PPCCF,8/8/2022,1.054999948,10000,10549.99948,0.396825397,GenderEquality,China,PICC Property and Casualty Co Ltd,22.542883
PPCCF,9/14/2022,1.054999948,10000,10549.99948,0.396825397,GenderEquality,China,PICC Property and Casualty Co Ltd,22.542883
PPCCF,10/19/2022,1.039999962,10000,10399.99962,0.396825397,GenderEquality,China,PICC Property and Casualty Co Ltd,22.542883
PPCCF,11/9/2022,1.039999962,10000,10399.99962,0.396825397,GenderEquality,China,PICC Property and Casualty Co Ltd,22.542883
PPCCF,12/16/2022,1.039999962,10000,10399.99962,0.396825397,GenderEquality,China,PICC Property and Casualty Co Ltd,22.542883
PPCCF,1/27/2023,1.039999962,10000,10399.99962,0.396825397,GenderEquality,China,PICC Property and Casualty Co Ltd,22.542883
PPCCF,2/8/2023,0.932399988,10000,9323.999882,0.396825397,GenderEquality,China,PICC Property and Casualty Co Ltd,22.542883
PPCCF,3/9/2023,0.913399994,10000,9133.999944,0.396825397,GenderEquality,China,PICC Property and Casualty Co Ltd,22.542883
BDL,4/14/2020,13.48999977,10000,134899.9977,0.793650794,Weapons,India,Bharat Dynamics Ltd,28.535517
BDL,5/19/2020,16.94000053,10000,169400.0053,0.793650794,Weapons,India,Bharat Dynamics Ltd,28.535517
BDL,6/10/2020,17.04999924,10000,170499.9924,0.793650794,Weapons,India,Bharat Dynamics Ltd,28.535517
BDL,7/16/2020,15.05000019,10000,150500.0019,0.793650794,Weapons,India,Bharat Dynamics Ltd,28.535517
BDL,8/11/2020,16.14999962,10000,161499.9962,0.793650794,Weapons,India,Bharat Dynamics Ltd,28.535517
BDL,9/28/2020,16.39999962,10000,163999.9962,0.793650794,Weapons,India,Bharat Dynamics Ltd,28.535517
BDL,11/11/2020,17,10000,170000,0.793650794,Weapons,India,Bharat Dynamics Ltd,28.535517
BDL,1/21/2021,22.37999916,10000,223799.9916,0.793650794,Weapons,India,Bharat Dynamics Ltd,28.535517
BDL,3/3/2021,25.37000084,10000,253700.0084,0.793650794,Weapons,India,Bharat Dynamics Ltd,28.535517
BDL,4/1/2021,23.77000046,10000,237700.0046,0.793650794,Weapons,India,Bharat Dynamics Ltd,28.535517
BDL,5/3/2021,24.57999992,10000,245799.9992,0.793650794,Weapons,India,Bharat Dynamics Ltd,28.535517
BDL,7/15/2021,33.02000046,10000,330200.0046,0.793650794,Weapons,India,Bharat Dynamics Ltd,28.535517
BDL,8/9/2021,31.20999908,10000,312099.9908,0.793650794,Weapons,India,Bharat Dynamics Ltd,28.535517
BDL,9/2/2021,25.5,10000,255000,0.793650794,Weapons,India,Bharat Dynamics Ltd,28.535517
BDL,10/19/2021,27.77000046,10000,277700.0046,0.793650794,Weapons,India,Bharat Dynamics Ltd,28.535517
BDL,12/14/2021,33.20999908,10000,332099.9908,0.793650794,Weapons,India,Bharat Dynamics Ltd,28.535517
BDL,1/25/2022,30.22999954,10000,302299.9954,0.793650794,Weapons,India,Bharat Dynamics Ltd,28.535517
BDL,2/16/2022,27.82999992,10000,278299.9992,0.793650794,Weapons,India,Bharat Dynamics Ltd,28.535517
BDL,3/16/2022,33.25,10000,332500,0.793650794,Weapons,India,Bharat Dynamics Ltd,28.535517
BDL,4/11/2022,35.59999847,10000,355999.9847,0.793650794,Weapons,India,Bharat Dynamics Ltd,28.535517
BDL,7/15/2022,28,10000,280000,0.793650794,Weapons,India,Bharat Dynamics Ltd,28.535517
BDL,8/8/2022,29.20000076,10000,292000.0076,0.793650794,Weapons,India,Bharat Dynamics Ltd,28.535517
BDL,9/14/2022,26.25,10000,262500,0.793650794,Weapons,India,Bharat Dynamics Ltd,28.535517
BDL,10/19/2022,25.35000038,10000,253500.0038,0.793650794,Weapons,India,Bharat Dynamics Ltd,28.535517
BDL,11/9/2022,27.87999916,10000,278799.9916,0.793650794,Weapons,India,Bharat Dynamics Ltd,28.535517
BDL,12/16/2022,27.95000076,10000,279500.0076,0.793650794,Weapons,India,Bharat Dynamics Ltd,28.535517
BDL,1/27/2023,27,10000,270000,0.793650794,Weapons,India,Bharat Dynamics Ltd,28.535517
BDL,2/8/2023,27.85000038,10000,278500.0038,0.793650794,Weapons,India,Bharat Dynamics Ltd,28.535517
BDL,3/9/2023,28.39999962,10000,283999.9962,0.793650794,Weapons,India,Bharat Dynamics Ltd,28.535517
AUHEF,4/14/2020,0.540000021,10000,5400.000215,0.396825397,,China,Anhui Expressway Co Ltd,22.542883
AUHEF,5/19/2020,0.540000021,10000,5400.000215,0.396825397,,China,Anhui Expressway Co Ltd,22.542883
AUHEF,6/10/2020,0.540000021,10000,5400.000215,0.396825397,,China,Anhui Expressway Co Ltd,22.542883
AUHEF,7/16/2020,0.540000021,10000,5400.000215,0.396825397,,China,Anhui Expressway Co Ltd,22.542883
AUHEF,8/11/2020,0.540000021,10000,5400.000215,0.396825397,,China,Anhui Expressway Co Ltd,22.542883
AUHEF,9/28/2020,0.460000008,10000,4600.000083,0,,China,Anhui Expressway Co Ltd,22.542883
AUHEF,11/11/2020,0.460000008,10000,4600.000083,0,,China,Anhui Expressway Co Ltd,22.542883
AUHEF,1/21/2021,0.610000014,10000,6100.000143,0,,China,Anhui Expressway Co Ltd,22.542883
AUHEF,3/3/2021,0.610000014,10000,6100.000143,0,,China,Anhui Expressway Co Ltd,22.542883
AUHEF,4/1/2021,0.699999988,10000,6999.999881,0,,China,Anhui Expressway Co Ltd,22.542883
AUHEF,5/3/2021,0.699999988,10000,6999.999881,0,,China,Anhui Expressway Co Ltd,22.542883
AUHEF,7/15/2021,0.699999988,10000,6999.999881,0,,China,Anhui Expressway Co Ltd,22.542883
AUHEF,8/9/2021,0.699999988,10000,6999.999881,0,,China,Anhui Expressway Co Ltd,22.542883
AUHEF,9/2/2021,0.699999988,10000,6999.999881,0,,China,Anhui Expressway Co Ltd,22.542883
AUHEF,10/19/2021,0.699999988,10000,6999.999881,0,,China,Anhui Expressway Co Ltd,22.542883
AUHEF,12/14/2021,0.699999988,10000,6999.999881,0,,China,Anhui Expressway Co Ltd,22.542883
AUHEF,1/25/2022,0.699999988,10000,6999.999881,0,,China,Anhui Expressway Co Ltd,22.542883
AUHEF,2/16/2022,0.699999988,10000,6999.999881,0,,China,Anhui Expressway Co Ltd,22.542883
AUHEF,3/16/2022,0.850000024,10000,8500.000238,0,,China,Anhui Expressway Co Ltd,22.542883
AUHEF,4/11/2022,1.019999981,10000,10199.99981,0,,China,Anhui Expressway Co Ltd,22.542883
AUHEF,7/15/2022,1.019999981,10000,10199.99981,0,,China,Anhui Expressway Co Ltd,22.542883
AUHEF,8/8/2022,1.019999981,10000,10199.99981,0,,China,Anhui Expressway Co Ltd,22.542883
AUHEF,9/14/2022,0.74000001,10000,7400.000095,0,,China,Anhui Expressway Co Ltd,22.542883
AUHEF,10/19/2022,0.74000001,10000,7400.000095,0,,China,Anhui Expressway Co Ltd,22.542883
AUHEF,11/9/2022,0.74000001,10000,7400.000095,0,,China,Anhui Expressway Co Ltd,22.542883
AUHEF,12/16/2022,0.74000001,10000,7400.000095,0,,China,Anhui Expressway Co Ltd,22.542883
AUHEF,1/27/2023,0.74000001,10000,7400.000095,0,,China,Anhui Expressway Co Ltd,22.542883
AUHEF,2/8/2023,0.74000001,10000,7400.000095,0,,China,Anhui Expressway Co Ltd,22.542883
AUHEF,3/9/2023,0.74000001,10000,7400.000095,0,,China,Anhui Expressway Co Ltd,22.542883
SNPTF,4/14/2020,14.35999966,10000,143599.9966,0.396825397,GenderEquality,Cayman Islands,Sunny Optical Technology (Group) Co Ltd,19.313299
SNPTF,5/19/2020,14.14000034,10000,141400.0034,0.396825397,GenderEquality,Cayman Islands,Sunny Optical Technology (Group) Co Ltd,19.313299
SNPTF,6/10/2020,14.58500004,10000,145850.0004,0.396825397,GenderEquality,Cayman Islands,Sunny Optical Technology (Group) Co Ltd,19.313299
SNPTF,7/16/2020,17.20999908,10000,172099.9908,0.396825397,GenderEquality,Cayman Islands,Sunny Optical Technology (Group) Co Ltd,19.313299
SNPTF,8/11/2020,18.29899979,10000,182989.9979,0.396825397,GenderEquality,Cayman Islands,Sunny Optical Technology (Group) Co Ltd,19.313299
SNPTF,9/28/2020,15.27499962,10000,152749.9962,0.396825397,GenderEquality,Cayman Islands,Sunny Optical Technology (Group) Co Ltd,19.313299
SNPTF,11/11/2020,18.79999924,10000,187999.9924,0.396825397,GenderEquality,Cayman Islands,Sunny Optical Technology (Group) Co Ltd,19.313299
SNPTF,1/21/2021,28,10000,280000,0.396825397,GenderEquality,Cayman Islands,Sunny Optical Technology (Group) Co Ltd,19.313299
SNPTF,3/3/2021,25.95999908,10000,259599.9908,0.396825397,GenderEquality,Cayman Islands,Sunny Optical Technology (Group) Co Ltd,19.313299
SNPTF,4/1/2021,23.75900078,10000,237590.0078,0.396825397,GenderEquality,Cayman Islands,Sunny Optical Technology (Group) Co Ltd,19.313299
SNPTF,5/3/2021,25.34499931,10000,253449.9931,0.396825397,GenderEquality,Cayman Islands,Sunny Optical Technology (Group) Co Ltd,19.313299
SNPTF,7/15/2021,29.30500031,10000,293050.0031,0.396825397,GenderEquality,Cayman Islands,Sunny Optical Technology (Group) Co Ltd,19.313299
SNPTF,8/9/2021,30.11100006,10000,301110.0006,0.396825397,GenderEquality,Cayman Islands,Sunny Optical Technology (Group) Co Ltd,19.313299
SNPTF,9/2/2021,27.11000061,10000,271100.0061,0.396825397,GenderEquality,Cayman Islands,Sunny Optical Technology (Group) Co Ltd,19.313299
SNPTF,10/19/2021,25.85000038,10000,258500.0038,0.396825397,GenderEquality,Cayman Islands,Sunny Optical Technology (Group) Co Ltd,19.313299
SNPTF,12/14/2021,29.12000084,10000,291200.0084,0.396825397,GenderEquality,Cayman Islands,Sunny Optical Technology (Group) Co Ltd,19.313299
SNPTF,1/25/2022,26.17000008,10000,261700.0008,0.396825397,GenderEquality,Cayman Islands,Sunny Optical Technology (Group) Co Ltd,19.313299
SNPTF,2/16/2022,24.45499992,10000,244549.9992,0.396825397,GenderEquality,Cayman Islands,Sunny Optical Technology (Group) Co Ltd,19.313299
SNPTF,3/16/2022,18.68000031,10000,186800.0031,0.396825397,GenderEquality,Cayman Islands,Sunny Optical Technology (Group) Co Ltd,19.313299
SNPTF,4/11/2022,16.11000061,10000,161100.0061,0.396825397,GenderEquality,Cayman Islands,Sunny Optical Technology (Group) Co Ltd,19.313299
SNPTF,7/15/2022,13.82999992,10000,138299.9992,0.396825397,GenderEquality,Cayman Islands,Sunny Optical Technology (Group) Co Ltd,19.313299
SNPTF,8/8/2022,15.14999962,10000,151499.9962,0.396825397,GenderEquality,Cayman Islands,Sunny Optical Technology (Group) Co Ltd,19.313299
SNPTF,9/14/2022,12.48999977,10000,124899.9977,0.396825397,GenderEquality,Cayman Islands,Sunny Optical Technology (Group) Co Ltd,19.313299
SNPTF,10/19/2022,9.359999657,10000,93599.99657,0.396825397,GenderEquality,Cayman Islands,Sunny Optical Technology (Group) Co Ltd,19.313299
SNPTF,11/9/2022,10.03999996,10000,100399.9996,0.396825397,GenderEquality,Cayman Islands,Sunny Optical Technology (Group) Co Ltd,19.313299
SNPTF,12/16/2022,12.55000019,10000,125500.0019,0.396825397,GenderEquality,Cayman Islands,Sunny Optical Technology (Group) Co Ltd,19.313299
SNPTF,1/27/2023,14.69999981,10000,146999.9981,0.396825397,GenderEquality,Cayman Islands,Sunny Optical Technology (Group) Co Ltd,19.313299
SNPTF,2/8/2023,13.15999985,10000,131599.9985,0.396825397,GenderEquality,Cayman Islands,Sunny Optical Technology (Group) Co Ltd,19.313299
SNPTF,3/9/2023,11.60999966,10000,116099.9966,0.396825397,GenderEquality,Cayman Islands,Sunny Optical Technology (Group) Co Ltd,19.313299
CMCLF,4/14/2020,0.300000012,10000,3000.000119,0.396825397,,China,China Molybdenum Co Ltd,22.542883
CMCLF,5/19/2020,0.310000002,10000,3100.000024,0.396825397,,China,China Molybdenum Co Ltd,22.542883
CMCLF,6/10/2020,0.340000004,10000,3400.000036,0.396825397,,China,China Molybdenum Co Ltd,22.542883
CMCLF,7/16/2020,0.409999996,10000,4099.999964,0.396825397,,China,China Molybdenum Co Ltd,22.542883
CMCLF,8/11/2020,0.419999987,10000,4199.999869,0.396825397,,China,China Molybdenum Co Ltd,22.542883
CMCLF,9/28/2020,0.360000014,10000,3600.000143,0,,China,China Molybdenum Co Ltd,22.542883
CMCLF,11/11/2020,0.419999987,10000,4199.999869,0,,China,China Molybdenum Co Ltd,22.542883
CMCLF,1/21/2021,0.790000021,10000,7900.000215,0,,China,China Molybdenum Co Ltd,22.542883
CMCLF,3/3/2021,0.819999993,10000,8199.999928,0,,China,China Molybdenum Co Ltd,22.542883
CMCLF,4/1/2021,0.670000017,10000,6700.000167,0,,China,China Molybdenum Co Ltd,22.542883
CMCLF,5/3/2021,0.670000017,10000,6700.000167,0,,China,China Molybdenum Co Ltd,22.542883
CMCLF,7/15/2021,0.699999988,10000,6999.999881,0,,China,China Molybdenum Co Ltd,22.542883
CMCLF,8/9/2021,0.75,10000,7500,0,,China,China Molybdenum Co Ltd,22.542883
CMCLF,9/2/2021,0.74000001,10000,7400.000095,0,,China,China Molybdenum Co Ltd,22.542883
CMCLF,10/19/2021,0.699999988,10000,6999.999881,0,,China,China Molybdenum Co Ltd,22.542883
CMCLF,12/14/2021,0.560000002,10000,5600.000024,0,,China,China Molybdenum Co Ltd,22.542883
CMCLF,1/25/2022,0.529999971,10000,5299.999714,0,,China,China Molybdenum Co Ltd,22.542883
CMCLF,2/16/2022,0.579999983,10000,5799.999833,0,,China,China Molybdenum Co Ltd,22.542883
CMCLF,3/16/2022,0.469999999,10000,4699.999988,0,,China,China Molybdenum Co Ltd,22.542883
CMCLF,4/11/2022,0.50999999,10000,5099.999905,0,,China,China Molybdenum Co Ltd,22.542883
CMCLF,7/15/2022,0.479999989,10000,4799.999893,0,,China,China Molybdenum Co Ltd,22.542883
CMCLF,8/8/2022,0.479999989,10000,4799.999893,0,,China,China Molybdenum Co Ltd,22.542883
CMCLF,9/14/2022,0.449999988,10000,4499.999881,0,,China,China Molybdenum Co Ltd,22.542883
CMCLF,10/19/2022,0.349999994,10000,3499.99994,0,,China,China Molybdenum Co Ltd,22.542883
CMCLF,11/9/2022,0.379999995,10000,3799.999952,0,,China,China Molybdenum Co Ltd,22.542883
CMCLF,12/16/2022,0.49000001,10000,4900.000095,0,,China,China Molybdenum Co Ltd,22.542883
CMCLF,1/27/2023,0.550000012,10000,5500.000119,0,,China,China Molybdenum Co Ltd,22.542883
CMCLF,2/8/2023,0.600000024,10000,6000.000238,0,,China,China Molybdenum Co Ltd,22.542883
CMCLF,3/9/2023,0.569999993,10000,5699.999928,0,,China,China Molybdenum Co Ltd,22.542883
CHVKY,4/14/2020,1.649999976,10000,16499.99976,0.396825397,,China,China Vanke Co Ltd,22.542883
CHVKY,5/19/2020,1.649999976,10000,16499.99976,0.396825397,,China,China Vanke Co Ltd,22.542883
CHVKY,6/10/2020,1.649999976,10000,16499.99976,0.396825397,,China,China Vanke Co Ltd,22.542883
CHVKY,7/16/2020,1.649999976,10000,16499.99976,0.396825397,,China,China Vanke Co Ltd,22.542883
CHVKY,8/11/2020,1.649999976,10000,16499.99976,0.396825397,,China,China Vanke Co Ltd,22.542883
CHVKY,9/28/2020,1.649999976,10000,16499.99976,0.396825397,,China,China Vanke Co Ltd,22.542883
CHVKY,11/11/2020,1.649999976,10000,16499.99976,0.396825397,,China,China Vanke Co Ltd,22.542883
CHVKY,1/21/2021,1.649999976,10000,16499.99976,0.396825397,,China,China Vanke Co Ltd,22.542883
CHVKY,3/3/2021,1.649999976,10000,16499.99976,0.396825397,,China,China Vanke Co Ltd,22.542883
CHVKY,4/1/2021,1.649999976,10000,16499.99976,0.396825397,,China,China Vanke Co Ltd,22.542883
CHVKY,5/3/2021,1.649999976,10000,16499.99976,0.396825397,,China,China Vanke Co Ltd,22.542883
CHVKY,7/15/2021,1.610000014,10000,16100.00014,0.396825397,,China,China Vanke Co Ltd,22.542883
CHVKY,8/9/2021,1.610000014,10000,16100.00014,0.396825397,,China,China Vanke Co Ltd,22.542883
CHVKY,9/2/2021,1.610000014,10000,16100.00014,0.396825397,,China,China Vanke Co Ltd,22.542883
CHVKY,10/19/2021,1.610000014,10000,16100.00014,0.396825397,,China,China Vanke Co Ltd,22.542883
CHVKY,12/14/2021,1.610000014,10000,16100.00014,0,,China,China Vanke Co Ltd,22.542883
CHVKY,1/25/2022,1.399999976,10000,13999.99976,0,,China,China Vanke Co Ltd,22.542883
CHVKY,2/16/2022,1.289999962,10000,12899.99962,0,,China,China Vanke Co Ltd,22.542883
CHVKY,3/16/2022,0.899999976,10000,8999.999762,0,,China,China Vanke Co Ltd,22.542883
CHVKY,4/11/2022,1.039999962,10000,10399.99962,0,,China,China Vanke Co Ltd,22.542883
CHVKY,7/15/2022,1,10000,10000,0,,China,China Vanke Co Ltd,22.542883
CHVKY,8/8/2022,1,10000,10000,0,,China,China Vanke Co Ltd,22.542883
CHVKY,9/14/2022,1,10000,10000,0,,China,China Vanke Co Ltd,22.542883
CHVKY,10/19/2022,1,10000,10000,0,,China,China Vanke Co Ltd,22.542883
CHVKY,11/9/2022,1,10000,10000,0,,China,China Vanke Co Ltd,22.542883
CHVKY,12/16/2022,0.782400012,10000,7824.00012,0,,China,China Vanke Co Ltd,22.542883
CHVKY,1/27/2023,0.957300007,10000,9573.000073,0,,China,China Vanke Co Ltd,22.542883
CHVKY,2/8/2023,0.957300007,10000,9573.000073,0,,China,China Vanke Co Ltd,22.542883
CHVKY,3/9/2023,0.957300007,10000,9573.000073,0,,China,China Vanke Co Ltd,22.542883
LGDDF,4/14/2020,9.630000114,10000,96300.00114,0.396825397,GenderEquality,France,"Lagardere SCA,Lagardere SA",48.8172
LGDDF,5/19/2020,16.48999977,10000,164899.9977,0.396825397,GenderEquality,France,"Lagardere SCA,Lagardere SA",48.8172
LGDDF,6/10/2020,15.80000019,10000,158000.0019,0.396825397,GenderEquality,France,"Lagardere SCA,Lagardere SA",48.8172
LGDDF,7/16/2020,14.72999954,10000,147299.9954,0.396825397,GenderEquality,France,"Lagardere SCA,Lagardere SA",48.8172
LGDDF,8/11/2020,17.14999962,10000,171499.9962,0.396825397,GenderEquality,France,"Lagardere SCA,Lagardere SA",48.8172
LGDDF,9/28/2020,23.65999985,10000,236599.9985,0.396825397,GenderEquality,France,"Lagardere SCA,Lagardere SA",48.8172
LGDDF,11/11/2020,31,10000,310000,0.396825397,GenderEquality,France,"Lagardere SCA,Lagardere SA",48.8172
LGDDF,1/21/2021,23.28000069,10000,232800.0069,0.396825397,GenderEquality,France,"Lagardere SCA,Lagardere SA",48.8172
LGDDF,3/3/2021,25.95000076,10000,259500.0076,0.396825397,GenderEquality,France,"Lagardere SCA,Lagardere SA",48.8172
LGDDF,4/1/2021,27.45000076,10000,274500.0076,0.396825397,GenderEquality,France,"Lagardere SCA,Lagardere SA",48.8172
LGDDF,5/3/2021,26.25,10000,262500,0.396825397,GenderEquality,France,"Lagardere SCA,Lagardere SA",48.8172
LGDDF,7/15/2021,26.35000038,10000,263500.0038,0.396825397,GenderEquality,France,"Lagardere SCA,Lagardere SA",48.8172
LGDDF,8/9/2021,24.89999962,10000,248999.9962,0.396825397,GenderEquality,France,"Lagardere SCA,Lagardere SA",48.8172
LGDDF,9/2/2021,24.89999962,10000,248999.9962,0.396825397,GenderEquality,France,"Lagardere SCA,Lagardere SA",48.8172
LGDDF,10/19/2021,26.48999977,10000,264899.9977,0.396825397,GenderEquality,France,"Lagardere SCA,Lagardere SA",48.8172
LGDDF,12/14/2021,26.48999977,10000,264899.9977,0.396825397,GenderEquality,France,"Lagardere SCA,Lagardere SA",48.8172
LGDDF,1/25/2022,26.48999977,10000,264899.9977,0.396825397,GenderEquality,France,"Lagardere SCA,Lagardere SA",48.8172
LGDDF,2/16/2022,26.48999977,10000,264899.9977,0.396825397,GenderEquality,France,"Lagardere SCA,Lagardere SA",48.8172
LGDDF,3/16/2022,26.48999977,10000,264899.9977,0.396825397,GenderEquality,France,"Lagardere SCA,Lagardere SA",48.8172
LGDDF,4/11/2022,26.48999977,10000,264899.9977,0.396825397,GenderEquality,France,"Lagardere SCA,Lagardere SA",48.8172
LGDDF,7/15/2022,18,10000,180000,0.396825397,GenderEquality,France,"Lagardere SCA,Lagardere SA",48.8172
LGDDF,8/8/2022,18.04999924,10000,180499.9924,0.396825397,GenderEquality,France,"Lagardere SCA,Lagardere SA",48.8172
LGDDF,9/14/2022,15.25,10000,152500,0.396825397,GenderEquality,France,"Lagardere SCA,Lagardere SA",48.8172
LGDDF,10/19/2022,14.39999962,10000,143999.9962,0.396825397,GenderEquality,France,"Lagardere SCA,Lagardere SA",48.8172
LGDDF,11/9/2022,14.39999962,10000,143999.9962,0.396825397,GenderEquality,France,"Lagardere SCA,Lagardere SA",48.8172
LGDDF,12/16/2022,20.25,10000,202500,0.396825397,GenderEquality,France,"Lagardere SCA,Lagardere SA",48.8172
LGDDF,1/27/2023,20.05999947,10000,200599.9947,0.396825397,GenderEquality,France,"Lagardere SCA,Lagardere SA",48.8172
LGDDF,2/8/2023,22.54999924,10000,225499.9924,0.396825397,GenderEquality,France,"Lagardere SCA,Lagardere SA",48.8172
LGDDF,3/9/2023,22.51000023,10000,225100.0023,0.396825397,GenderEquality,France,"Lagardere SCA,Lagardere SA",48.8172
CRYCY,4/14/2020,5.277999878,10000,52779.99878,0.793650794,Fossil,China,China Railway Signal & Communication Corp Ltd,22.542883
CRYCY,5/19/2020,4.519999981,10000,45199.99981,0.793650794,Fossil,China,China Railway Signal & Communication Corp Ltd,22.542883
CRYCY,6/10/2020,5.019999981,10000,50199.99981,0.793650794,Fossil,China,China Railway Signal & Communication Corp Ltd,22.542883
CRYCY,7/16/2020,4.78000021,10000,47800.0021,0.793650794,Fossil,China,China Railway Signal & Communication Corp Ltd,22.542883
CRYCY,8/11/2020,4.429999828,10000,44299.99828,0.793650794,Fossil,China,China Railway Signal & Communication Corp Ltd,22.542883
CRYCY,9/28/2020,3.839999914,10000,38399.99914,0.396825397,Fossil,China,China Railway Signal & Communication Corp Ltd,22.542883
CRYCY,11/11/2020,3.960000038,10000,39600.00038,0.396825397,Fossil,China,China Railway Signal & Communication Corp Ltd,22.542883
CRYCY,1/21/2021,4.28000021,10000,42800.0021,0.396825397,Fossil,China,China Railway Signal & Communication Corp Ltd,22.542883
CRYCY,3/3/2021,4.210000038,10000,42100.00038,0.396825397,Fossil,China,China Railway Signal & Communication Corp Ltd,22.542883
CRYCY,4/1/2021,4.449999809,10000,44499.99809,0.396825397,Fossil,China,China Railway Signal & Communication Corp Ltd,22.542883
CRYCY,5/3/2021,4,10000,40000,0.396825397,Fossil,China,China Railway Signal & Communication Corp Ltd,22.542883
CRYCY,7/15/2021,3.480000019,10000,34800.00019,0.396825397,Fossil,China,China Railway Signal & Communication Corp Ltd,22.542883
CRYCY,8/9/2021,3.545000076,10000,35450.00076,0.396825397,Fossil,China,China Railway Signal & Communication Corp Ltd,22.542883
CRYCY,9/2/2021,3.75,10000,37500,0.396825397,Fossil,China,China Railway Signal & Communication Corp Ltd,22.542883
CRYCY,10/19/2021,3.690000057,10000,36900.00057,0.396825397,Fossil,China,China Railway Signal & Communication Corp Ltd,22.542883
CRYCY,12/14/2021,3.525000095,10000,35250.00095,0.396825397,Fossil,China,China Railway Signal & Communication Corp Ltd,22.542883
CRYCY,1/25/2022,3.519999981,10000,35199.99981,0.396825397,Fossil,China,China Railway Signal & Communication Corp Ltd,22.542883
CRYCY,2/16/2022,3.519999981,10000,35199.99981,0.396825397,Fossil,China,China Railway Signal & Communication Corp Ltd,22.542883
CRYCY,3/16/2022,3.130000114,10000,31300.00114,0.396825397,Fossil,China,China Railway Signal & Communication Corp Ltd,22.542883
CRYCY,4/11/2022,3.339999914,10000,33399.99914,0.396825397,Fossil,China,China Railway Signal & Communication Corp Ltd,22.542883
CRYCY,7/15/2022,3.329999924,10000,33299.99924,0.396825397,Fossil,China,China Railway Signal & Communication Corp Ltd,22.542883
CRYCY,8/8/2022,3.010999918,10000,30109.99918,0.396825397,Fossil,China,China Railway Signal & Communication Corp Ltd,22.542883
CRYCY,9/14/2022,2.930000067,10000,29300.00067,0.396825397,Fossil,China,China Railway Signal & Communication Corp Ltd,22.542883
CRYCY,10/19/2022,2.769999981,10000,27699.99981,0.396825397,Fossil,China,China Railway Signal & Communication Corp Ltd,22.542883
